EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2010;8;2;1;1;100;46292349,870000;33278124,780000;162330,640000;35042,350000;15746,350000;6035,720000;742035,790000;912486,800000;31232,560000;573545,690000;81692,170000;35665184,620000;240315,550000;35905500,170000;31697363,980000;229513,250000;31907590,040000;25358919,000000;17925429,000000;7182636,000000;26010,000000;224844,000000;2079284,100000;2079284,100000;4158568,200000;449232,250000;0,000000;2513,250000;14931,120000;3596807,760000;-972077,080000;-990292,700000;197115,620000;4632;3473
2010;8;2;2;0;100;1053521088,460000;811827895,530000;50588563,730000;883918,770000;9789445,030000;26386203,750000;27437655,910000;13421445,890000;10161150,540000;9090395,770000;34523258,010000;921467394,980000;85180107,230000;1006647502,210000;894021800,490000;84625337,000000;978167828,820000;442602512,000000;357226797,000000;60533991,000000;1215126,000000;23626598,000000;83598441,980000;83598441,980000;167196883,960000;13176782,720000;84864,060000;463386,060000;761883,250000;150818439,010000;-8089171,860000;-8619382,870000;9807620,600000;69931;65986
2010;8;2;2;1;100;19353830,570000;12441320,390000;112913,910000;153,230000;17194,020000;20170,500000;139022,590000;645934,790000;16273,930000;402129,670000;114151,830000;13769030,210000;221583,860000;13990614,070000;12974834,830000;215048,030000;13162767,080000;12646752,000000;9597996,000000;2927043,000000;16728,000000;104985,000000;803531,410000;803531,410000;1607062,820000;188534,080000;0,000000;1060,490000;5789,150000;1356137,770000;-330954,810000;-379988,870000;361334,060000;1993;1861
2010;8;13;1;0;100;2458032618,610000;1984824834,190000;90068290,330000;1305284,720000;15614730,550000;29586281,040000;89954246,620000;43775551,780000;68734832,810000;16937658,360000;37191618,100000;2268533034,510000;127381144,420000;2395914178,930000;2046192615,690000;125272185,270000;2169809928,390000;952743852,410000;735116857,300000;153629708,360000;2322438,000000;61674848,750000;186409713,350000;186409713,350000;372819426,700000;25192149,720000;92154,120000;651222,410000;1697225,850000;340997976,860000;-42225682,660000;-42396483,110000;3125437,110000;187595;131370
2010;8;13;1;1;100;61669361,160000;45745916,550000;323839,690000;6477,670000;21040,600000;19841,650000;1155390,920000;2011272,670000;2529,550000;867074,300000;63372,920000;49887388,210000;392234,040000;50279622,250000;43831510,380000;387628,140000;44196776,360000;31881834,000000;21781029,000000;9787155,000000;21012,000000;292638,000000;3374416,260000;3374416,260000;6748832,520000;619823,480000;0,000000;4309,940000;20534,230000;5987349,860000;-1353451,570000;-1372818,430000;248066,860000;5982;4225
2010;8;13;2;0;100;1188464278,310000;918732384,210000;52251688,760000;616549,470000;8093813,240000;25642970,730000;36120916,360000;16611266,150000;19666556,500000;11764259,380000;30177166,570000;1047972792,010000;82779363,270000;1130752155,280000;1015383955,000000;82093236,420000;1096836303,270000;505435471,500000;411304186,000000;69687167,880000;1226318,800000;23217798,820000;93361743,700000;93361743,700000;186723487,400000;14689781,650000;30414,640000;569532,910000;853868,740000;168005552,670000;-12181337,100000;-12762329,950000;11565339,720000;81114;75975
2010;8;13;2;1;100;20403662,540000;13638718,550000;132107,660000;174,520000;14238,270000;45717,830000;581751,160000;1205759,310000;9825,190000;652797,510000;30658,880000;16200567,320000;164992,570000;16365559,890000;15241112,620000;164437,330000;15387346,360000;12751314,000000;9731565,000000;2877675,000000;26622,000000;115452,000000;1096432,160000;1096432,160000;2192864,320000;229070,100000;0,000000;1275,220000;7651,970000;1893303,290000;-361397,950000;-407497,380000;377799,430000;2067;1887
2010;8;16;1;0;100;878829093,640000;690480073,860000;45150553,450000;481171,920000;7406531,850000;13417908,790000;41454187,050000;20173581,440000;61598309,720000;3919643,050000;15738539,450000;850099847,460000;60850952,300000;910950799,760000;765326966,880000;60104883,450000;824403758,470000;402980528,620000;312528969,000000;51152613,420000;1540540,000000;37758406,200000;67317315,120000;67317315,120000;134634630,240000;9573419,080000;83884,370000;238516,350000;667858,770000;122331438,870000;-13393831,160000;-13468932,850000;1004913,140000;75804;54453
2010;8;16;1;1;100;33112127,770000;23164951,630000;38799,850000;152,450000;10241,650000;45719,150000;343563,070000;945342,380000;61331,800000;287446,920000;117327,760000;24910689,420000;156904,540000;25067593,960000;21994669,260000;156476,050000;22146098,510000;18936210,000000;13561104,000000;5135649,000000;3876,000000;235581,000000;1160953,130000;1160953,130000;2321906,260000;312548,900000;0,000000;1045,440000;10593,350000;1877608,240000;-714046,860000;-723470,300000;121223,440000;3482;2632
2010;8;16;2;0;100;494570143,700000;375599799,520000;26827130,570000;325307,710000;3832790,660000;10521915,310000;14512549,290000;8805897,010000;15857166,440000;2990026,660000;15399934,490000;438374725,210000;42221787,770000;480596512,980000;423206735,770000;41914412,100000;464819727,540000;231802977,220000;183905745,000000;28494007,020000;748401,200000;18654824,000000;37511282,850000;37511282,850000;75022565,700000;6164718,370000;10184,090000;223000,650000;390727,370000;67240850,760000;-5394143,420000;-5586899,520000;4166956,100000;36022;33467
2010;8;16;2;1;100;17070996,370000;10930500,740000;46389,360000;6,220000;6343,850000;53497,300000;167568,320000;730601,730000;44261,690000;244640,300000;36457,470000;12220485,770000;83228,170000;12303713,940000;11445392,390000;81839,530000;11527190,350000;11015775,000000;8413980,000000;2459067,000000;15606,000000;127122,000000;599421,810000;599421,810000;1198843,620000;189390,790000;0,000000;1379,330000;4913,180000;933558,870000;-270405,730000;-303933,390000;335927,660000;1796;1632
2010;8;19;1;0;100;1506043309,510000;1264464835,940000;57614074,260000;1010730,250000;9347369,760000;18366509,330000;38061326,440000;25511945,190000;17853462,220000;2723651,490000;26386186,990000;1390843039,800000;83477501,150000;1474320540,950000;1302924188,950000;82694171,540000;1384841549,820000;446414529,420000;352413020,000000;63533118,420000;757163,000000;29711228,000000;136615691,500000;136615691,500000;273231383,000000;22155778,400000;76427,660000;590996,560000;1208237,730000;246077500,630000;-26866819,550000;-26952381,560000;986462,010000;81566;63585
2010;8;19;1;1;100;69037530,110000;52174881,890000;150434,370000;1163,810000;37662,580000;47456,470000;1410227,070000;2694861,660000;5430,260000;360677,350000;96874,530000;56779954,690000;254622,660000;57034577,350000;51154305,670000;253505,930000;51366822,200000;33511911,000000;23322402,000000;9737583,000000;38046,000000;413880,000000;3448689,520000;3448689,520000;6897379,040000;1102738,980000;512,650000;9365,880000;33210,340000;5625364,860000;-2046962,300000;-2059556,240000;195593,940000;6108;4520
2010;8;19;2;0;100;785746554,500000;621977245,760000;36180883,560000;732968,480000;5085234,930000;14420168,880000;15842741,310000;8275070,910000;2653075,180000;2824852,330000;19552763,100000;678758115,480000;55512404,000000;734270519,480000;659213526,050000;55239620,220000;714152660,520000;290765806,540000;234062562,000000;42554294,540000;472396,000000;13676554,000000;61883160,340000;61883160,340000;123766320,680000;14133804,990000;17301,590000;392406,930000;696892,720000;106867923,910000;-11577540,830000;-12024226,170000;8582249,340000;45365;43542
2010;8;19;2;1;100;33284854,110000;23511979,340000;125656,150000;3730,530000;15305,050000;64009,330000;243306,140000;761885,050000;9375,280000;334550,560000;111318,900000;24903987,800000;232859,770000;25136847,570000;23584616,710000;228167,640000;23798395,760000;17960178,000000;13354962,000000;4376820,000000;28050,000000;200346,000000;1408045,770000;1408045,770000;2816091,540000;616942,320000;0,000000;4160,250000;16951,850000;2099138,900000;-616403,510000;-672370,790000;713667,280000;2843;2588
2010;8;45;1;0;100;3421363739,260000;2767175127,020000;133140848,580000;1722532,810000;25995057,850000;48293736,650000;122717821,670000;73153036,770000;44531549,300000;10731292,430000;58542720,520000;3120054674,850000;192072890,220000;3312127565,070000;2853771230,990000;190163784,190000;3040867667,880000;1238497573,310000;974652817,630000;199981892,160000;3253133,840000;60609729,680000;267914984,160000;267914984,160000;535829968,320000;46714713,250000;223246,850000;1034117,010000;2501820,250000;479283220,230000;-62224165,170000;-62478721,880000;3992019,710000;240650;176019
2010;8;45;1;1;100;134147873,560000;96780504,630000;248229,190000;16534,000000;104682,830000;112288,320000;1603424,280000;4657686,240000;15400,910000;609538,260000;338106,350000;104061147,130000;557854,500000;104619001,630000;89909190,150000;540288,900000;90374212,500000;76319025,600000;51497199,000000;24155619,600000;47124,000000;619083,000000;5213695,910000;5213695,910000;10427391,820000;1793166,240000;2010,060000;13043,810000;58399,860000;8328983,020000;-3783483,780000;-3834760,840000;604077,060000;14241;9990
2010;8;45;2;0;100;1752384570,230000;1347499570,890000;79015714,210000;1128965,500000;14090639,600000;41447690,430000;40897314,620000;26328262,170000;13359750,020000;10010389,910000;41325067,570000;1508317594,890000;120510520,960000;1628828115,850000;1462873172,060000;119691510,950000;1581770713,400000;733048070,350000;599538819,200000;106138593,950000;1581409,700000;25789247,500000;131039093,300000;131039093,300000;262078186,600000;27912600,760000;77582,280000;719632,240000;1409721,730000;228430865,290000;-23657234,960000;-24687847,580000;20287041,780000;118079;111335
2010;8;45;2;1;100;52222625,730000;35751930,000000;280851,870000;4314,720000;55811,460000;112540,360000;469413,680000;2265890,970000;30955,290000;460530,070000;263887,230000;39289508,210000;576171,130000;39865679,340000;36881216,240000;567613,600000;37388803,430000;31325133,600000;23377329,000000;7633761,600000;37842,000000;276201,000000;2275010,210000;2275010,210000;4550020,420000;834738,000000;0,000000;6081,720000;25383,430000;3560356,610000;-1078846,570000;-1227172,270000;1132025,700000;5080;4533
2010;9;8;1;0;100;35792829464,390000;30725786197,880000;1967276758,020000;24637975,090000;213709866,160000;586972729,580000;1733282184,100000;625749663,640000;24745683,520000;37703596,190000;942881495,190000;34493770466,920000;2883983069,530000;37377753536,450000;32831627275,700000;2868379657,120000;35679599742,400000;9055934871,810000;7273133092,350000;1126995780,520000;13038657,900000;642767341,040000;3965074543,660000;3965074543,660000;7930149087,320000;393511314,430000;871138,180000;21806708,090000;11106958,630000;7437274643,890000;-243880865,140000;-244983916,580000;13134995,310000;1617474;1321540
2010;9;8;1;1;100;2002457354,710000;1625958329,420000;33031457,320000;1430197,060000;2106088,560000;6053969,520000;84702850,730000;51138305,660000;110408,710000;2850389,020000;44911086,620000;1784944311,940000;77650973,380000;1862595285,320000;1663097661,440000;77374030,580000;1739476229,510000;745421469,020000;521493790,000000;215826860,020000;868938,000000;7231881,000000;171270340,680000;171270340,680000;342540681,360000;25466970,780000;19418,440000;471633,310000;2252484,070000;308758404,590000;-35273803,200000;-35523065,810000;4386672,950000;132994;100820
2010;9;8;2;0;100;21847297373,390000;17631900328,510000;1367066617,370000;14506537,800000;167701459,630000;610345141,410000;674070464,060000;264507736,700000;8149139,840000;34881158,790000;648938033,720000;19748103487,120000;2013099204,140000;21761202691,260000;19164630484,050000;2005901450,740000;21159868721,870000;7416640177,700000;6065734048,860000;922973910,870000;11233931,150000;416698286,820000;1987446661,310000;1987446661,310000;3974893322,620000;308611046,660000;275389,110000;14411452,660000;10674889,020000;3596572306,030000;-184303056,480000;-194283795,040000;163756271,890000;1160448;1114970
2010;9;8;2;1;100;859230155,840000;663258720,570000;15951030,310000;305361,850000;1077964,010000;4472509,250000;31767098,360000;21814434,570000;32622,400000;2813364,270000;22155072,920000;730104209,860000;37877673,800000;767981883,660000;700893310,230000;37716197,880000;738150322,350000;354961396,570000;274948242,020000;75875374,410000;597800,140000;3539980,000000;62750837,910000;62750837,910000;125501675,820000;13272616,540000;3831,190000;263338,410000;1212708,740000;108284252,950000;-13969455,470000;-15269131,670000;12557757,330000;58086;53144
2010;9;17;1;0;100;3668280717,200000;3064464918,700000;208662938,640000;5522301,070000;25441544,380000;87861227,870000;208476854,230000;80734390,500000;10104650,030000;5426330,780000;92942990,910000;3569407951,650000;301024227,570000;3870432179,220000;3395179638,540000;298963743,150000;3690035113,640000;1082020787,200000;880564214,090000;142969266,770000;1778322,400000;56708983,940000;375776711,390000;375776711,390000;751553422,780000;45125909,100000;66597,190000;1724976,770000;1248340,130000;695596697,490000;-27638499,570000;-27823997,610000;1923150,040000;191082;161209
2010;9;17;1;1;100;290514205,740000;221669059,080000;5048281,240000;175672,560000;442385,720000;2040224,170000;12635449,590000;7488962,300000;62538,850000;766156,540000;2694262,210000;247683862,580000;7995050,660000;255678913,240000;222651672,920000;7850815,740000;230040641,580000;148938512,800000;100896175,000000;45997206,000000;197757,600000;1847374,200000;16304160,230000;16304160,230000;32608320,460000;4574233,150000;1254,470000;40624,460000;311853,090000;27006325,860000;-6275268,050000;-6335719,270000;1030821,210000;26634;19335
2010;9;17;2;0;100;2361120259,060000;1862751958,510000;151697649,800000;4249552,140000;20314812,590000;74510245,740000;91556910,450000;42038843,690000;3078981,930000;5285250,140000;65795102,700000;2151395718,840000;218336155,920000;2369731874,760000;2083888941,520000;217683214,730000;2299860269,670000;883471881,670000;730414468,590000;115311144,420000;1379016,200000;36367252,460000;203818269,930000;203818269,930000;407636539,860000;32972295,920000;40190,880000;1042098,280000;1220287,630000;367148783,130000;-15328840,510000;-16893392,370000;19256893,200000;139993;134492
2010;9;17;2;1;100;123911801,390000;88798876,390000;4033282,530000;174898,460000;286093,390000;1493958,910000;2938565,210000;3541369,850000;9869,790000;730887,420000;1765759,700000;99540956,780000;5889739,720000;105430696,500000;94181326,000000;5863312,260000;99915708,040000;68200818,170000;51585786,000000;15753908,570000;117279,600000;743844,000000;6501043,600000;6501043,600000;13002087,200000;2108925,160000;9,080000;15385,320000;129259,260000;10322032,820000;-1874587,640000;-2105218,620000;2121430,980000;10917;9881
2010;9;25;1;0;100;2144481814,890000;1774023184,310000;136008200,570000;2688971,880000;16868469,880000;39712392,910000;115897448,920000;30034589,600000;76919303,280000;3915437,250000;48573826,460000;2105918537,500000;182757941,850000;2288676479,350000;1979440129,750000;181534149,130000;2156921009,860000;707557319,030000;575594362,530000;86074697,170000;2251068,040000;43637191,290000;212098985,410000;212098985,410000;424197970,820000;24280648,060000;141817,660000;963994,030000;605158,820000;394365203,260000;-16474101,140000;-16592788,280000;1308119,960000;126470;103185
2010;9;25;1;1;100;146608828,040000;108632611,100000;352663,770000;11521,800000;62255,830000;133569,840000;2513876,350000;2212493,330000;73440,610000;462913,380000;350372,670000;114481379,750000;708358,830000;115189738,580000;101822433,120000;699946,460000;102429262,470000;74765065,020000;52015308,000000;22180207,020000;34170,000000;535380,000000;5893148,240000;5893148,240000;11786296,480000;2012089,890000;1,800000;10878,120000;175783,040000;9231311,490000;-4041927,100000;-4089289,610000;530862,510000;13849;10089
2010;9;25;2;0;100;1376304633,960000;1077254438,070000;94418035,740000;1274753,150000;12266860,050000;32036462,980000;49557124,850000;16116791,570000;16093854,710000;3170876,600000;34233111,750000;1235299177,830000;128290160,050000;1363589337,880000;1190164951,390000;127436828,810000;1316024126,370000;546451532,520000;450599994,000000;65231120,580000;1242067,940000;29378350,000000;113799044,620000;113799044,620000;227598089,240000;17183191,540000;75869,040000;638615,210000;593071,910000;206309082,540000;-13443480,120000;-14217393,000000;11520539,880000;86298;81784
2010;9;25;2;1;100;56704993,000000;38497161,140000;313453,550000;-464,810000;36068,580000;134361,810000;402150,160000;775178,000000;102960,870000;453218,450000;175119,300000;40659912,710000;491784,580000;41151697,290000;38601273,800000;482780,570000;39036303,640000;32635804,920000;24797577,000000;7607869,920000;19635,000000;210723,000000;2083657,550000;2083657,550000;4167315,100000;806036,830000;0,000000;6132,270000;69075,990000;3088934,060000;-1114849,390000;-1204176,350000;1078583,960000;5221;4807
2010;9;43;1;0;100;4370714883,120000;3678348058,570000;188972080,040000;2950813,300000;22962084,040000;67202964,990000;167974328,330000;63067293,060000;37252967,860000;5513995,660000;80724639,620000;4095072047,280000;268214939,390000;4363286986,670000;3848194767,820000;266355298,500000;4110293530,790000;1245960646,830000;1002105130,500000;164394007,390000;2674453,720000;76787055,220000;418506438,220000;418506438,220000;837012876,440000;54125585,630000;50024,130000;1661521,900000;1224404,680000;771665396,860000;-55222375,590000;-55454926,710000;2838228,990000;228492;182405
2010;9;43;1;1;100;272615876,640000;205376071,730000;2211240,470000;109742,070000;237176,820000;1114217,920000;6481823,310000;6195741,380000;157377,470000;767866,020000;4502732,100000;222437283,120000;6646674,650000;229083957,770000;196987125,150000;6534601,430000;203231670,400000;144573881,500000;94292917,000000;48394563,000000;203005,500000;1683396,000000;14196660,100000;14196660,100000;28393320,200000;3938925,810000;2228,920000;35981,680000;274967,680000;23588076,880000;-6604059,930000;-6673151,820000;1121691,890000;25886;18186
2010;9;43;2;0;100;2442785368,860000;1921829961,760000;129388200,760000;1292571,830000;16256889,250000;62273267,250000;61780122,150000;34431636,630000;14142626,050000;4806287,410000;62034937,170000;2147760736,370000;191728678,480000;2339489414,850000;2072309472,970000;190607919,820000;2261073878,290000;925937728,270000;759567222,100000;121639777,620000;1822774,600000;42907953,950000;196287222,100000;196287222,100000;392574444,200000;36592784,630000;36377,800000;1016805,620000;1064950,860000;348472479,790000;-28533211,320000;-29879927,310000;21482845,230000;147285;139979
2010;9;43;2;1;100;106541201,960000;75465324,670000;2076795,350000;110268,550000;162020,270000;658228,320000;1784926,920000;2808803,500000;29545,070000;603689,350000;1925210,810000;82609470,310000;4074847,360000;86684317,670000;77699907,090000;4038393,180000;81566660,110000;58183438,210000;44055757,000000;13330258,210000;115583,000000;681840,000000;5372060,720000;5372060,720000;10744121,440000;1744030,290000;944,040000;16922,230000;104804,450000;8611204,130000;-1705862,130000;-1935801,750000;1970678,620000;9512;8487
2010;10;3;1;0;100;7003758626,120000;5648724759,770000;363533993,760000;8897966,470000;64244144,820000;145548007,520000;357697894,550000;164773826,780000;22686305,080000;22678685,520000;158820636,610000;6515232739,580000;520785299,100000;7036018038,680000;6012013419,990000;515987321,270000;6523396789,250000;2518098025,180000;1992724102,810000;396908307,440000;4959821,330000;123505793,600000;596946300,180000;593723958,220000;1190670258,400000;89292899,130000;421238,970000;2426441,520000;8170057,290000;1073476771,940000;-115717989,200000;-116513812,750000;8138803,080000;480581;364386
2010;10;3;1;1;100;529244541,820000;395074088,410000;24363833,580000;742662,670000;1627217,650000;5273946,700000;27328009,710000;19556651,760000;42050,800000;1053742,640000;7847835,880000;454096314,870000;32409462,850000;486505777,720000;403866553,630000;31064424,290000;434324681,010000;298398052,630000;238984231,000000;53082020,240000;208521,370000;6123280,020000;31774116,750000;31595598,840000;63369715,590000;6198839,150000;4187,560000;66819,890000;564463,890000;53300815,460000;9083842,220000;8988619,580000;1098422,640000;58767;42737
2010;10;3;2;0;100;4089956356,160000;3113725317,500000;261011004,750000;5052453,920000;46901362,170000;143484465,230000;141247664,080000;82012127,860000;8545524,350000;19137840,190000;114945592,710000;3608819392,090000;376497408,370000;3985316800,460000;3479049398,020000;374557398,860000;3851547518,800000;1782304674,840000;1464100307,000000;248317184,710000;3517000,830000;66370182,300000;317519961,870000;315662193,720000;633182155,590000;57717920,960000;109823,250000;1723501,210000;6718033,110000;555108924,100000;-56842702,870000;-59870811,830000;40571862,960000;287854;271073
2010;10;3;2;1;100;282895644,210000;191828962,950000;15114624,270000;914743,300000;1023860,530000;4452481,290000;8566311,850000;9589192,360000;25768,050000;939553,740000;7290722,050000;219729441,030000;22463024,340000;242192465,370000;205998457,260000;22196551,110000;227941319,180000;181620323,930000;152075483,090000;26538559,080000;199304,940000;2806976,820000;14524765,310000;14438129,910000;28962895,220000;3637898,850000;835,190000;46582,400000;328466,710000;23391326,220000;466281,620000;-65042,340000;3021023,960000;31129;27760
2010;10;12;1;0;100;3084645033,470000;2530572717,610000;156673636,410000;2509068,240000;28948187,760000;58557618,800000;117988082,490000;56914887,850000;17472082,520000;6124588,600000;77942857,730000;2857872036,510000;216575283,350000;3074447319,860000;2689925907,400000;215287581,870000;2902850958,160000;995665268,210000;799361841,000000;133128236,860000;1892518,070000;61282672,280000;280722203,200000;279231285,810000;559953489,010000;35050975,890000;292379,650000;843944,630000;3390420,110000;513977158,610000;-40127859,310000;-40387727,210000;2829119,900000;182516;145528
2010;10;12;1;1;100;202897967,810000;145211939,200000;1353018,910000;131709,760000;204590,180000;295116,730000;3794163,060000;6230789,000000;60144,540000;743240,000000;1245734,810000;157016849,120000;2504989,850000;159521838,970000;137186416,310000;2439969,980000;139521050,330000;112049827,800000;79843458,000000;31038691,800000;116637,000000;1051041,000000;8832570,740000;8774683,370000;17607254,110000;2679265,610000;128,330000;24669,930000;423596,070000;13902834,470000;-5537569,910000;-5596294,800000;808925,890000;21592;15421
2010;10;12;2;0;100;1676449667,770000;1268187976,670000;120907531,990000;1709128,330000;23934448,920000;56438156,160000;49587281,390000;34216499,040000;7879096,980000;5448884,410000;57195000,270000;1472112134,420000;170589123,920000;1642701258,340000;1426446676,320000;169885056,760000;1595370090,300000;730018067,470000;605161734,900000;88586213,570000;1212270,000000;35057849,000000;131647557,800000;130891683,360000;262539241,160000;21401312,300000;223598,080000;664787,750000;2703826,080000;233183807,420000;-18658681,940000;-19723441,020000;15201284,860000;116424;110754
2010;10;12;2;1;100;86190274,730000;56956101,440000;891339,860000;24200,830000;107040,620000;326891,710000;660844,070000;2885183,750000;14947,130000;660258,890000;612539,520000;61930068,550000;1525789,670000;63455858,220000;57772610,600000;1495517,890000;59237550,520000;52637295,000000;41039649,000000;11004678,000000;82569,000000;510399,000000;3190423,070000;3167902,900000;6358325,970000;1231547,240000;23,330000;13443,840000;172879,040000;4610654,390000;-1898449,780000;-2097365,580000;1452916,800000;8901;7932
2010;10;46;1;0;100;14070358719,510000;11601559843,620000;693395677,900000;11040087,360000;109327801,330000;255084104,140000;629918942,430000;240933820,560000;62296921,260000;28925588,230000;355741957,530000;13085958542,100000;1034527071,760000;14120485613,860000;12238155154,000000;1024898206,120000;13255691916,300000;4506389550,350000;3549372849,660000;609183792,780000;10303940,890000;337528967,020000;1306810544,300000;1300131742,380000;2606942286,680000;161277782,340000;638925,740000;5197927,760000;15663669,690000;2394033843,680000;-185045946,160000;-186192257,480000;12283024,970000;836076;645641
2010;10;46;1;1;100;548195025,240000;382131836,320000;6449885,500000;287658,610000;682420,830000;2180348,180000;17442120,850000;20980151,490000;79707,840000;1832071,810000;4383126,160000;427549834,090000;10669539,580000;438219373,670000;386182584,660000;10463073,110000;396331337,030000;267406422,030000;200749047,150000;63605388,880000;210647,000000;2841339,000000;30492838,560000;30329938,200000;60822776,760000;6837665,310000;6096,010000;65851,530000;929717,440000;51337834,940000;-12628025,090000;-12743277,750000;1362153,660000;50750;38746
2010;10;46;2;0;100;8079315236,360000;6255973022,890000;512116690,750000;7590108,820000;82301728,490000;268214208,670000;239986694,400000;121268097,470000;23626274,670000;26159874,160000;268226265,520000;7132240628,170000;779162962,030000;7911403590,200000;6909984660,770000;775772144,760000;7682613750,370000;3273455629,140000;2655214496,000000;417996909,870000;7144931,700000;193099291,570000;663185985,730000;659435930,970000;1322621916,700000;106761844,370000;236440,450000;3890789,250000;13749870,640000;1177290669,220000;-87982446,420000;-93022556,010000;74781570,920000;515261;489472
2010;10;46;2;1;100;218564153,830000;148113078,100000;3603080,660000;92465,460000;420313,860000;1303382,170000;4512057,950000;10339311,970000;47660,330000;1243339,160000;3212302,730000;167080766,380000;6906557,200000;173987323,580000;156326541,060000;6807387,960000;162996415,270000;132200547,000000;102378165,000000;28156998,000000;216291,000000;1449093,000000;10202012,680000;10134990,820000;20337003,500000;3181665,000000;1220,620000;43374,640000;483089,380000;15850437,630000;-5132580,000000;-5643045,370000;3910698,570000;22067;19765
2010;11;6;1;0;100;2862744046,900000;2248611668,370000;86436405,410000;2026477,300000;16388806,560000;42885159,940000;169897610,910000;40722537,240000;90781269,140000;13495847,440000;45452083,440000;2662956694,460000;132737229,040000;2795693923,500000;2405695839,180000;130759902,560000;2534356093,780000;1224303885,140000;950516486,000000;204220894,140000;3095717,000000;66470788,000000;208218611,950000;208218611,950000;416437223,900000;28852539,340000;112665,700000;840344,730000;1674327,340000;378238108,760000;-39288946,700000;-39691214,780000;4606371,270000;238976;172402
2010;11;6;1;1;100;25551013,050000;19235550,590000;236372,070000;16598,240000;25856,950000;96423,200000;2308439,380000;1172104,480000;13059,620000;152968,190000;19042,540000;23160499,600000;256484,150000;23416983,750000;21044483,380000;251692,370000;21264532,750000;13175067,000000;9663684,000000;3378444,000000;18870,000000;114069,000000;1737191,620000;1737191,620000;3474383,240000;197963,590000;0,000000;3832,730000;29941,550000;3141737,530000;-533199,850000;-537871,460000;97571,610000;2457;1869
2010;11;6;2;0;100;1571143613,810000;1181146611,090000;55014314,830000;1082003,410000;9314982,940000;38318226,900000;54855227,140000;23418589,310000;22630522,840000;9710905,690000;38760998,300000;1361231166,660000;93851099,830000;1455082266,490000;1312011996,400000;93047496,990000;1404421742,050000;719306728,700000;579355830,930000;108327617,940000;1429684,460000;30193595,370000;113901047,920000;113901047,920000;227802095,840000;17530222,830000;28024,630000;683960,750000;1095608,300000;204402998,050000;-12186393,610000;-13194005,850000;16646689,500000;116727;107568
2010;11;6;2;1;100;10930094,980000;7607617,840000;67548,580000;11203,860000;17668,440000;141703,930000;823825,860000;710530,390000;3827,260000;122850,950000;8816,210000;9549814,640000;83133,910000;9632948,550000;8897891,680000;80472,680000;8975063,950000;6887565,000000;5186139,000000;1638783,000000;6834,000000;55809,000000;710905,450000;710905,450000;1421810,900000;102177,580000;0,000000;1136,920000;17474,230000;1252293,560000;-211717,590000;-248286,720000;187519,130000;1149;1005
2010;11;10;1;0;100;1887078514,580000;1489897725,300000;61507164,580000;1093298,950000;11209795,220000;24271647,060000;101233443,950000;22179515,890000;50211895,820000;7611948,470000;32829515,660000;1728159490,330000;94679264,130000;1822838754,460000;1575785031,760000;93489216,850000;1667678806,480000;771369387,490000;622188553,510000;105270822,170000;1522706,730000;42387305,080000;142191100,800000;142191100,800000;284382201,600000;18351407,390000;82526,820000;513941,340000;1297010,110000;257056892,360000;-23633506,070000;-23836693,480000;2206638,410000;149212;111540
2010;11;10;1;1;100;24957396,830000;17475024,400000;126149,150000;12418,520000;28811,630000;153169,270000;1183598,750000;699896,030000;11507,920000;121956,140000;111104,180000;19743060,060000;238981,700000;19982041,760000;17526736,260000;233629,640000;17735672,410000;15535755,000000;10590048,000000;4835055,000000;19788,000000;90864,000000;1278613,770000;1278613,770000;2557227,540000;136716,010000;0,000000;3043,510000;37216,000000;2289476,000000;-375332,920000;-381133,450000;88950,530000;2705;2044
2010;11;10;2;0;100;1085951101,600000;812127879,630000;39919910,740000;462752,710000;6763356,990000;22082356,300000;41542854,810000;14577034,980000;18071405,280000;7434897,450000;26165360,870000;935112287,590000;66310079,130000;1001422366,720000;901402673,510000;65828157,420000;964908640,360000;499002761,130000;411400938,000000;65192917,330000;977663,200000;21431242,600000;77602059,780000;77602059,780000;155204119,560000;12060729,090000;39847,920000;452096,130000;790038,550000;139041908,920000;-8668087,750000;-9220790,860000;9108541,970000;81593;75650
2010;11;10;2;1;100;9503249,530000;6285600,060000;46530,860000;0,000000;13271,110000;57851,070000;589701,870000;515461,070000;15625,420000;128986,240000;9826,990000;7662774,460000;58779,950000;7721554,410000;7090663,980000;57840,420000;7145305,280000;6533526,000000;4947663,000000;1502613,000000;10914,000000;72336,000000;522995,500000;522995,500000;1045991,000000;69710,860000;0,000000;1765,560000;15087,500000;919358,550000;-120056,130000;-139817,260000;212361,130000;1090;955
