,EJER,CCAA,PROV,SEXO,NACIONALIDAD,MODELO,M100_1,M100_2,M100_3,M100_4,M100_5,M100_6,M100_7,M100_8,M100_9,M100_10,M100_11,M100_12,M100_13,BIT,M100_15,M100_16,M100_17,M100_18,M100_19,M100_20,M100_21,M100_22,M100_23,M100_24,M100_25,M100_26,M100_27,Deduccion_donativos,M100_29,M100_30,M100_31,M100_32,M100_33,num_declarantes,M100_35
1979,2012,Castilla y León,Zamora,Mujer,Extranjero,100,4362821.12,2799059.59,17980.93,0.0,4533.88,8501.43,123147.11,364484.61,24267.3,49040.8,4713.23,3394665.61,28531.37,3423196.98,3168004.59,28435.27,3196439.86,2988813.0,2348040.0,608124.0,0.0,32649.0,174966.25,160792.08,335758.33,46646.83,0.0,656.23,14318.06,257605.12,-89426.48,-98351.36,24025.27,498,452
1980,2012,Castilla - La Mancha,Albacete,Hombre,Nacional,100,1792500834.75,1426264130.73,73816564.1,1202346.21,18129250.11,27137476.98,63384769.71,25901600.1,40360205.54,4880948.28,23880872.32,1626147161.49,103666751.12,1729813912.61,1482908145.52,102277868.96,1583884342.49,726692804.44,560433543.44,108334914.0,1052062.0,56872285.0,150380904.06,133628345.29,284009249.35,18807070.6,85816.6,595140.12,804746.8,262942139.18,-25484869.29,-25617574.17,516304.88,136578,99925
1981,2012,Castilla - La Mancha,Albacete,Hombre,Extranjero,100,36494929.42,24986841.98,194242.72,10399.35,17657.92,4384.3,909486.51,863925.01,52105.82,182545.14,99400.39,27026009.84,294990.32,27321000.16,23616680.87,290565.84,23893895.19,22683813.0,16018029.0,6372450.0,12546.0,280788.0,1485452.38,1349179.82,2834632.2,329852.47,218.52,2986.02,5800.0,2420153.39,-819184.84,-826079.83,26894.99,4160,3101
1982,2012,Castilla - La Mancha,Albacete,Mujer,Nacional,100,997938040.39,756563657.68,48022467.04,661229.35,11657402.06,24657089.02,32030883.08,16103954.01,17674935.75,3924482.75,15255652.72,875415772.17,67045162.78,942460934.95,844366811.24,66565700.59,910350572.46,461117517.96,367201225.0,65318731.96,639540.0,27958021.0,81298110.43,72674552.63,153972663.06,11949568.89,30853.91,492439.46,419440.74,140420596.49,-10577918.39,-11519537.42,5370719.04,72916,67518
1983,2012,Castilla - La Mancha,Albacete,Mujer,Extranjero,100,15175501.3,9271737.01,127122.48,10.69,16163.4,27436.94,258985.65,562078.78,20923.94,116179.68,41831.3,10180778.5,171401.1,10352179.6,9405494.21,167585.05,9558784.62,11065074.0,8321109.0,2653326.0,9129.0,81510.0,547289.81,497444.92,1044734.73,125067.93,0.0,1092.6,1775.0,873950.83,-289004.9,-339098.31,171093.41,1790,1613
1984,2012,Castilla - La Mancha,Ciudad Real,Hombre,Nacional,100,2304492081.47,1847244294.89,90497848.81,1100120.83,18102412.44,25780574.56,65482073.78,33762331.72,79714486.95,5516957.5,26170004.65,2093050237.01,121723361.0,2214773598.01,1889345796.0,119372685.99,2007352098.86,933780511.51,722512129.99,146593500.36,1118039.0,63556842.16,188570161.2,168157938.58,356728099.78,22442648.25,48770.67,738667.98,1090617.3,331247379.79,-36801585.1,-36977605.34,681575.24,181760,128492
1985,2012,Castilla - La Mancha,Ciudad Real,Hombre,Extranjero,100,44971690.37,31236213.78,321982.14,3050.0,26965.3,27736.51,794771.22,1707365.42,35946.1,283925.23,111552.41,34176862.81,438588.73,34615451.54,29259510.89,430121.27,29655632.7,27949425.0,19216902.0,8402658.0,25602.0,304263.0,1923224.01,1733224.58,3656448.59,447146.21,4.39,3399.76,8435.63,3122855.38,-1192530.13,-1202824.64,43862.51,5272,3728
1986,2012,Castilla - La Mancha,Ciudad Real,Mujer,Nacional,100,1127206667.06,857356468.84,57118632.28,720348.32,10587546.99,23615203.59,43371105.11,21475950.52,38738070.86,4491331.17,22219542.03,1010164589.33,81087117.95,1091251707.28,972381059.78,80506653.22,1052155351.15,532243375.29,428832480.09,76705632.0,597067.2,26108196.0,93542581.21,83573676.0,177116257.21,13649966.32,18536.0,625427.56,481113.38,161346893.42,-11546048.17,-12591613.05,6348914.88,85808,78795
1987,2012,Castilla - La Mancha,Ciudad Real,Mujer,Extranjero,100,16125850.01,10009801.92,76107.65,-1371.47,15106.06,20883.0,773155.8,1584498.26,5401.54,229911.69,28098.5,12696054.57,117377.57,12813432.14,11675763.03,117242.02,11753182.43,12526374.0,9384255.0,2978859.0,24378.0,138882.0,722126.36,656800.12,1378926.48,171079.13,0.0,3787.52,4300.65,1152923.69,-359646.56,-397628.55,157181.99,2066,1819
1988,2012,Castilla - La Mancha,Cuenca,Hombre,Nacional,100,816861384.6,636834574.25,40895803.07,506124.99,8193086.24,12099824.68,28810786.26,15262263.64,50355619.81,3554144.5,9888561.84,765014292.88,54253581.13,819267874.01,689765358.02,53422929.8,742589250.49,391417933.72,303326682.0,47118238.02,643001.2,40330012.5,64832048.62,57767136.01,122599184.63,8187542.65,22745.44,257229.99,499133.22,112971527.15,-12995388.2,-13054306.95,267664.75,72138,52542
1989,2012,Castilla - La Mancha,Cuenca,Hombre,Extranjero,100,29235349.17,19934346.12,51461.09,0.0,11905.5,27594.71,157913.68,1016251.81,13999.39,203812.41,14505.61,21370846.29,70898.08,21441744.37,18678360.47,65705.22,18739061.65,18217683.0,12988986.0,4971021.0,4590.0,253086.0,1029475.09,945164.15,1974639.24,255998.44,0.0,1021.95,4920.73,1630402.28,-699685.25,-710594.48,36209.23,3346,2521
1990,2012,Castilla - La Mancha,Cuenca,Mujer,Nacional,100,476724337.02,356154344.61,26468450.17,294759.67,4698346.79,9686506.32,15788573.7,10170558.59,22797536.18,2017979.49,8720872.84,426926041.66,37030212.4,463956254.06,408743322.98,36767550.08,445236257.9,245077343.26,191167176.0,32065243.26,404430.0,21440494.0,37258645.86,33329839.49,70588485.35,5594356.91,2632.16,237449.92,269334.68,64076248.43,-6259992.64,-6619718.58,2352850.11,38281,34681
1991,2012,Castilla - La Mancha,Cuenca,Mujer,Extranjero,100,16012420.71,9910468.46,52597.04,24.22,8794.33,26050.41,181501.18,860665.9,29317.95,248773.53,13800.25,11300653.92,70986.03,11371639.95,10472087.76,70775.72,10542863.48,11291664.0,8507820.0,2606100.0,13566.0,164178.0,512504.8,472722.5,985227.3,167242.19,35.0,999.75,1355.0,760568.24,-320053.57,-361345.86,150492.29,1855,1651
1992,2012,Castilla - La Mancha,Guadalajara,Hombre,Nacional,100,1459945431.83,1221479964.66,49870579.05,723879.39,10832673.35,16154961.03,28583129.24,20678865.48,13851686.7,2927628.5,17011561.27,1325177228.82,71156443.42,1396333672.24,1242377898.1,70249868.08,1312130474.9,447360182.27,351525456.09,64033666.08,415854.0,31385206.1,143722806.8,127362044.68,271084851.48,20882397.23,37064.3,606637.27,635115.34,248865596.74,-25256139.47,-25341868.67,256729.2,80877,63282
1993,2012,Castilla - La Mancha,Guadalajara,Hombre,Extranjero,100,60591306.99,45587658.74,158939.59,828.57,58797.18,46471.27,771095.61,2546572.11,16390.74,220699.28,55431.8,49390798.89,226943.28,49617742.17,44438500.42,218533.13,44584186.46,31024200.0,21670767.0,8917503.0,34170.0,401760.0,3324226.49,3019844.21,6344070.7,1003221.86,915.42,9199.43,11826.99,5265134.19,-1874803.02,-1880402.27,46299.25,5690,4197
1994,2012,Castilla - La Mancha,Guadalajara,Mujer,Nacional,100,770261102.66,604552424.6,34168782.42,1129925.52,6293999.52,12632824.52,18143704.44,9927470.65,3795774.17,2951246.83,11697527.26,664937330.54,48531716.65,713469047.19,643915801.86,48321755.64,691876618.0,301793837.8,240036701.0,46152643.8,264588.0,15339905.0,64639240.71,57807425.19,122446665.9,13665252.94,9445.75,420624.08,293514.88,107935884.21,-10597345.43,-11286670.93,4929838.5,46982,44515
1995,2012,Castilla - La Mancha,Guadalajara,Mujer,Extranjero,100,31095827.07,21741496.7,162615.95,1807.12,20613.5,27051.94,749371.28,1082145.39,3028.54,300287.81,79475.07,24008166.23,244383.44,24252549.67,22623575.02,241165.38,22796040.48,17678955.0,13127094.0,4303890.0,32436.0,215535.0,1409782.25,1296392.4,2706174.65,582620.27,0.0,5899.54,5754.18,2060602.97,-694067.73,-754999.88,347232.15,2872,2542
1996,2012,Castilla - La Mancha,Toledo,Hombre,Nacional,100,3235110580.94,2594942591.1,120490883.31,1472319.91,30163248.97,40948073.25,91975781.91,57688189.46,45531503.51,6589270.88,32556325.11,2892525661.84,169137495.22,3061663157.06,2646150376.95,166765247.16,2811059343.63,1236989842.06,973097359.09,197936179.15,1452106.72,64504197.1,268589191.25,239476637.45,508065828.7,43068290.91,132382.78,1069586.22,1384408.69,461348597.46,-57539538.31,-57743968.1,854379.79,237562,174819
1997,2012,Castilla - La Mancha,Toledo,Hombre,Extranjero,100,115958248.26,81844681.92,254075.84,5759.35,134815.67,142412.83,1569676.93,4406058.39,38190.66,423489.96,282952.68,88761487.75,552364.63,89313852.38,76518764.41,536901.34,76988346.41,72302910.0,48633090.0,22845246.0,38862.0,785712.0,4538614.73,4156581.89,8695196.62,1533955.16,798.46,10711.15,21591.86,6997108.28,-3566360.17,-3586191.09,101230.92,13341,9431
1998,2012,Castilla - La Mancha,Toledo,Mujer,Nacional,100,1695107876.16,1284091636.68,78276410.64,1043264.48,17695387.09,34814720.43,49187313.09,31432746.84,21888710.82,6724159.15,27474722.14,1459129202.38,113527619.71,1572656822.09,1408573011.75,112875719.07,1520394836.85,767067484.67,620564940.18,117112613.69,793566.8,28596364.0,131690614.82,118008602.69,249699217.51,26763083.77,45470.89,751096.33,682600.04,220401918.45,-23596274.34,-25390575.77,11548302.15,123529,114849
1999,2012,Castilla - La Mancha,Toledo,Mujer,Extranjero,100,47036484.85,31347706.99,285167.58,2619.13,82989.58,110500.05,888455.78,3279371.12,24211.24,303525.89,178274.49,36125418.52,476315.05,36601733.57,33389611.93,471459.52,33806534.89,31461036.0,23019870.0,8164080.0,36210.0,240876.0,2055513.51,1879818.2,3935331.71,740496.02,143.83,7325.07,11046.43,3108139.83,-1112730.39,-1218827.53,528363.92,5160,4464
2000,2012,Cataluña,Barcelona,Hombre,Nacional,100,34384496578.56,29426395593.14,1968065474.52,25583542.25,227716541.43,522617321.45,1476458006.1,536185114.88,23490439.95,32385222.31,780252512.25,32733984404.8,2764641334.06,35498625738.86,31259405229.57,2748231818.9,33988945973.09,9050240817.48,7242255103.38,1117870082.03,7727169.11,682388462.96,4302212741.71,3755789877.28,8058002618.99,382017251.46,910250.4,21368241.6,13021989.39,7618638812.97,-134847385.72,-135964117.69,3882251.62,1585644,1309183
2001,2012,Cataluña,Barcelona,Hombre,Extranjero,100,1838053739.67,1488060466.08,53742683.23,1259172.51,2844625.25,7038424.49,82399675.35,52441842.9,119806.53,5253110.89,26318699.65,1651309800.12,79259840.33,1730569640.45,1545480170.31,78875024.44,1623354633.19,705225099.02,500504564.0,195748206.5,674540.52,8297788.0,192626420.31,168239817.81,360866238.12,23595155.85,9510.25,526081.89,3231769.25,330067850.13,-25087548.62,-25241490.93,756319.97,126086,96668
2002,2012,Cataluña,Barcelona,Mujer,Nacional,100,21866701146.06,17539980697.29,1481497954.88,15668086.51,189524815.07,552898074.35,671147887.39,276808174.9,9488832.37,34400708.41,565303290.12,19609665414.88,2076760999.18,21686426414.06,19048486751.43,2071108250.69,21108109969.85,7762158791.87,6293232302.13,985170752.19,7348277.88,476407459.67,2201519039.45,1939765466.29,4141284505.74,314865570.92,202378.83,15458232.8,14119778.82,3782755058.51,-173723023.41,-193407766.56,99497801.0,1205594,1151921
2003,2012,Cataluña,Barcelona,Mujer,Extranjero,100,876272296.12,679106436.0,22996986.43,442881.34,1573927.86,5130693.2,42921623.09,31133484.45,77552.47,3382596.98,7557064.71,768321282.81,30339038.53,798660321.34,737644979.57,30183767.75,767076936.05,366270919.77,284337597.0,77368227.2,564077.85,4001017.72,74898733.52,66794024.31,141692757.83,14044033.19,3438.89,280757.07,1742096.31,124597531.68,-16011635.03,-17768694.44,6872169.11,60893,54910
2004,2012,Cataluña,Girona,Hombre,Nacional,100,3507363014.89,2914066524.35,203566549.72,4733547.67,27855577.65,78721557.09,165466408.92,69287799.46,10839608.35,4833847.07,78159394.08,3351240319.25,287942392.26,3639182711.51,3196901044.22,286749359.33,3479685974.33,1080627537.07,877677161.18,141794433.18,1003187.0,60152755.71,394986378.86,347789549.23,742775928.09,43332040.08,25316.13,1652429.36,1571586.47,693881018.46,-18954223.95,-19163962.27,664863.13,187949,160006
2005,2012,Cataluña,Girona,Hombre,Extranjero,100,277294908.58,211941257.25,7752572.41,163090.98,695749.38,2256639.89,10369486.95,7184464.79,45921.98,843208.65,6924548.87,236302546.46,14766546.58,251069093.04,213448673.97,14635710.17,227814512.61,145068902.0,98095746.0,44507570.0,156591.0,2308995.0,19400947.54,17088546.46,36489494.0,4035235.66,377.02,43446.2,554617.95,31074206.3,-2534105.95,-2578973.17,145929.34,25628,18731
2006,2012,Cataluña,Girona,Mujer,Nacional,100,2346552850.73,1835046532.26,162306974.4,3432880.43,23360320.53,69343602.31,88899897.58,45382492.94,4345943.15,4497881.95,52003522.16,2117418663.28,218564088.43,2335982751.71,2051040185.37,218038365.15,2267199435.11,923060662.97,757833888.09,122655031.57,760639.5,41811103.81,219489792.92,194636985.33,414126778.25,33048804.98,16782.57,1178550.17,1597630.65,376061422.05,-17498290.9,-20007543.45,11562552.55,145703,139006
2007,2012,Cataluña,Girona,Mujer,Extranjero,100,125254931.42,89394987.27,4762228.47,45917.55,451011.63,1988215.68,4587055.86,4504684.02,15624.03,772033.0,1782758.02,103082633.08,6645190.36,109727823.44,97454824.48,6622419.7,103907117.79,71610877.98,54149658.0,16303240.38,99225.6,1058754.0,7542451.45,6756781.86,14299233.31,2091218.83,1247.77,21987.69,280470.21,11605961.03,-1630516.87,-1930991.16,1192474.07,11561,10326
2008,2012,Cataluña,Lleida,Hombre,Nacional,100,2015377815.69,1656220325.12,128080150.61,2853248.12,18134987.94,35326679.37,88001395.69,23874829.19,65340118.38,3277351.01,38155118.83,1938014685.68,172928280.01,2110942965.69,1830281060.69,171456529.98,1997360410.88,690463966.58,565555063.18,80374794.89,1160709.0,43373399.51,216266078.7,191124538.98,407390617.68,22857396.17,50876.25,947872.98,698861.07,381322289.19,-14312437.01,-14420540.46,417403.45,122200,101056
2009,2012,Cataluña,Lleida,Hombre,Extranjero,100,143006283.88,102901815.23,454062.54,2531.78,81937.59,103267.85,1987624.01,1935570.82,75304.32,602715.99,195611.45,108274280.99,653272.8,108927553.79,96740634.07,626202.24,97306313.63,77310624.6,55229583.0,21327822.6,28050.0,725169.0,6027591.89,5561330.87,11588922.76,1839747.03,1428.63,11094.85,313379.19,9237501.93,-4066071.77,-4095503.53,82931.76,14293,10708
2010,2012,Cataluña,Lleida,Mujer,Nacional,100,1350680154.54,1046394484.15,95005571.35,1027294.75,14213638.79,29613474.46,49651289.34,17601923.11,20784477.57,2887727.04,23751629.67,1207664862.74,124355581.37,1332020444.11,1163826101.17,123761068.19,1285636756.48,568177266.25,466354200.0,69564266.25,661062.0,31597738.0,119412514.02,106409562.1,225822076.12,16996301.35,36713.57,711212.03,750398.91,206101238.36,-14630781.37,-15977373.34,6928865.14,89588,84331
2011,2012,Cataluña,Lleida,Mujer,Extranjero,100,61325904.55,40246972.98,475715.44,1806.92,44012.43,119757.08,909702.55,857585.17,80179.07,475322.24,88044.58,42901906.23,574984.12,43476890.35,40757886.42,567994.86,41309113.21,36901914.36,28703871.0,7890891.36,30243.0,276909.0,2263412.73,2088150.3,4351563.03,797650.1,70.0,6807.4,120724.94,3277301.46,-1325259.83,-1449002.08,595642.25,6068,5565
2012,2012,Cataluña,Tarragona,Hombre,Nacional,100,4196714990.91,3522893840.79,184066395.72,2099046.86,24839460.64,60203389.8,125128943.62,51973585.26,28732184.94,5283911.47,50253760.97,3863254378.66,242791981.49,4106046360.15,3644255906.99,240618276.38,3880712529.36,1237246883.76,992848854.09,161849999.06,1285243.91,81262786.7,442301178.59,391493858.3,833795036.89,50971393.02,48877.84,1703577.76,1340782.11,777816134.97,-49864142.44,-50091668.85,786126.41,223231,179737
2013,2012,Cataluña,Tarragona,Hombre,Extranjero,100,244042086.28,181563138.15,1965724.03,36166.97,306721.2,877805.75,4395375.63,5808398.73,186807.98,817454.2,811976.71,195518388.7,3238300.13,198756688.83,173967731.36,3163433.51,176767662.54,138159751.07,91386288.0,44428805.57,153892.5,2190765.0,13991286.57,12620090.46,26611377.03,3263276.62,689.17,35058.55,403321.62,22701701.05,-5959408.04,-6000704.73,172786.61,24580,17594
2014,2012,Cataluña,Tarragona,Mujer,Nacional,100,2412954919.69,1880078967.19,141925456.25,1090382.67,18652445.98,55543416.63,64177173.65,36655332.94,14499225.3,4115946.01,37761890.54,2102329284.47,186288146.98,2288617431.45,2029193449.88,185358388.23,2212243184.98,966194373.91,785384288.09,130565784.72,987815.6,49256485.5,207392254.39,184953292.66,392345547.05,36229825.79,14746.28,1143903.92,1350363.65,352004571.38,-32249481.37,-34751570.74,12748930.71,152896,144154
2015,2012,Cataluña,Tarragona,Mujer,Extranjero,100,105361033.03,73652006.53,1858411.8,168337.16,234005.17,668611.21,2727611.43,3106526.62,53218.72,677206.94,824137.14,82263166.32,2982342.01,85245508.33,77263152.74,2953379.12,80064020.45,60466838.66,45933297.09,13586612.57,104516.0,842413.0,5661828.41,5109244.13,10771072.54,1710533.2,267.89,21045.07,153560.94,8765415.75,-1782784.65,-2023517.36,949732.71,9974,8833
2016,2012,Comunitat Valenciana,Alicante/Alacant,Hombre,Nacional,100,6536608720.46,5241198028.6,344557587.92,5991034.4,66224432.48,127627871.03,288491507.2,135862504.94,31389568.44,12887540.28,95922387.03,5983131344.85,458770682.81,6441902027.66,5537579804.75,454409675.85,5987882055.19,2454493098.6,1952014659.98,376534119.32,2679692.56,123264626.74,607401805.46,536565997.52,1143967802.98,79012989.78,245446.92,2576070.78,7213978.41,1049697096.61,-93146405.14,-93785017.53,2314565.41,463299,355301
2017,2012,Comunitat Valenciana,Alicante/Alacant,Hombre,Extranjero,100,543578141.61,413232903.51,31099262.6,388694.19,2150022.78,5993400.52,27143786.87,17556453.35,52961.67,504347.17,6154728.74,470337677.3,37793480.11,508131157.41,427639776.08,36710836.03,463913381.7,295298151.18,241369705.09,47114399.76,142811.33,6671235.0,41129238.1,36273337.85,77402575.95,5300775.5,4950.2,72356.57,623607.02,68490384.89,25383170.67,25328627.52,203594.6,56458,42632
2018,2012,Comunitat Valenciana,Alicante/Alacant,Mujer,Nacional,100,4022897698.2,3026854584.47,271399011.04,3305541.87,51535215.4,128575810.44,151658876.11,86399180.22,16346969.33,9295224.1,85440110.84,3519496629.63,368313989.18,3887810618.81,3388442684.1,366750369.58,3753161971.41,1856243372.42,1517570436.92,267527775.1,2099991.3,69045169.1,336175108.35,298178869.36,634353977.71,54604541.37,41069.6,1936660.88,6964105.64,566731942.96,-49878891.17,-54118228.1,22777475.22,300508,279982
2019,2012,Comunitat Valenciana,Alicante/Alacant,Mujer,Extranjero,100,321894466.36,220057794.95,21425144.24,383669.66,1548325.76,4982530.24,13770300.47,10541213.85,48113.18,626008.88,5676964.79,253977987.22,27103215.32,281081202.54,240494444.74,26910219.8,267028491.64,202476023.0,171762237.0,27268680.0,200702.0,3244404.0,19837966.19,17571024.79,37408990.98,3554773.12,374.46,51764.3,452475.97,31815519.75,6236141.22,5828380.94,1500918.04,34268,30921
2020,2012,Comunitat Valenciana,Castellón/Castelló,Hombre,Nacional,100,2899722281.4,2368255047.94,188280336.9,1905763.01,35284986.1,48219785.94,88043486.42,46043625.56,15690059.16,3175033.46,42884015.45,2638900518.31,232711188.27,2871611706.58,2488272138.95,231195462.77,2717220362.3,980581347.56,784876383.69,130829939.94,944522.27,63930501.66,294524062.13,258387592.54,552911654.67,31053472.76,433773.66,927820.23,2844640.24,515348298.56,-31108463.72,-31374349.54,931869.67,177364,142220
2021,2012,Comunitat Valenciana,Castellón/Castelló,Hombre,Extranjero,100,174471188.93,123983489.07,1842566.99,79595.12,263081.41,315958.26,2709359.88,5281949.06,53592.07,587036.04,704333.79,133552744.84,2614204.52,136166949.36,117765273.68,2535855.53,120094038.73,101541877.0,73109131.0,27034335.0,83997.0,1314414.0,9094592.83,8165507.4,17260100.23,2091438.5,23.33,16646.08,522121.16,14460565.74,-4466226.54,-4507369.37,146842.83,19379,14090
2022,2012,Comunitat Valenciana,Castellón/Castelló,Mujer,Nacional,100,1629819444.87,1220457214.68,130079477.02,1206141.97,30311426.48,47071739.66,49887746.13,36211806.88,8600470.02,2302516.26,45703774.13,1417074034.65,177250274.61,1594324309.26,1371443157.57,176625909.87,1546849156.47,752360459.29,617633553.09,94026532.2,678725.0,40021649.0,139112394.55,122612936.1,261725330.65,19798497.04,43893.19,714821.65,2751816.17,237119331.89,-13243367.3,-14882586.06,8323549.95,119617,112532
2023,2012,Comunitat Valenciana,Castellón/Castelló,Mujer,Extranjero,100,84965568.31,55344656.55,1348158.11,33710.75,187123.69,306025.82,1685087.51,3534142.09,30690.67,662558.69,474494.45,62057964.57,1874846.94,63932811.51,57475528.67,1851866.14,59257910.95,55484414.0,42722037.0,12031103.0,71757.0,659517.0,3604831.92,3277218.74,6882050.66,1153360.44,375.9,12080.08,277569.5,5320654.27,-1680585.4,-1862128.94,741523.42,9440,8240
2024,2012,Comunitat Valenciana,Valencia/València,Hombre,Nacional,100,13042839617.56,10703121957.27,679830057.11,8807191.89,118251911.87,217376844.66,477972475.07,197594275.6,67103670.92,17495572.45,236018835.92,11933484753.22,947704148.39,12881188901.61,11178013564.86,938687197.59,12110088532.5,4390778602.07,3452102421.45,588877260.45,5562582.7,344236337.47,1336857985.2,1171649479.85,2508507465.05,142883296.44,332581.35,5464857.38,13037537.99,2340168845.3,-142682241.69,-143747656.16,3642173.25,803078,624567
2025,2012,Comunitat Valenciana,Valencia/València,Hombre,Extranjero,100,442336516.61,318294134.67,6614038.77,175602.32,687253.59,2022936.84,16026213.76,20170730.99,106349.09,960482.27,2833921.12,360349919.44,9810140.49,370160059.93,326649241.39,9597051.13,335924638.92,243222025.0,183572970.0,56368771.0,194157.0,3086127.0,30311777.02,26601815.44,56913592.46,5212333.84,2604.78,65370.79,1057917.64,49766520.85,-9584348.17,-9640483.07,326679.9,45818,35353
2026,2012,Comunitat Valenciana,Valencia/València,Mujer,Nacional,100,7839676977.3,6012208438.55,579321333.66,5934209.38,93729710.71,231866313.12,239159626.47,132252113.39,31407259.4,15555605.4,161435093.34,6858508728.88,765196493.53,7623705222.41,6636079307.71,762320077.05,7395299978.05,3368593031.99,2709477983.46,446216444.43,4106352.04,208792252.06,697697534.25,614910169.09,1312607703.34,100315836.98,81813.81,4230696.49,14316818.93,1189073090.71,-79049200.92,-86580900.6,41569286.44,529641,497243
2027,2012,Comunitat Valenciana,Valencia/València,Mujer,Extranjero,100,201530737.45,135509414.97,5448118.19,84857.11,516352.12,1443787.22,7540895.93,11784692.79,92887.17,1068372.75,2960670.1,158991536.97,8577873.96,167569410.93,148504359.45,8464504.42,156773208.8,129370098.0,100071741.0,27398016.0,193341.0,1707000.0,11298226.37,10091434.79,21389661.16,2866286.7,935.86,53952.54,610865.71,17357599.97,-4439263.4,-4904948.04,1854409.64,21802,19272
2028,2012,Extremadura,Badajoz,Hombre,Nacional,100,2666596164.32,2075404487.31,83329814.56,1832979.07,18677274.92,39180334.81,121580214.26,31716491.38,74419722.54,7827401.49,29131920.92,2402982469.84,122698407.26,2525680877.1,2170248828.76,120408212.59,2288961288.21,1188012668.57,931075176.0,187242722.94,1455485.6,68239284.03,204815537.1,183560496.38,388376033.48,25454049.38,70968.08,932644.06,1015493.83,357912374.59,-38774385.98,-39207613.25,1223534.65,229956,167835
2029,2012,Extremadura,Badajoz,Hombre,Extranjero,100,20506128.26,15139024.76,145357.48,27761.13,37236.84,48659.9,1673767.51,1177853.98,10948.18,98711.75,64915.09,18405276.99,231861.29,18637138.28,16682767.34,228538.97,16853570.52,11860062.0,8803161.0,2920719.0,13668.0,122514.0,1489534.99,1338292.02,2827827.01,171394.08,0.0,3057.73,10250.53,2395211.11,-329440.99,-334307.94,27866.95,2206,1699
2030,2012,Extremadura,Badajoz,Mujer,Nacional,100,1523723697.26,1123150229.59,57021209.74,731212.58,11507152.22,36304963.64,65658508.17,24925530.01,32458870.51,5721812.93,22002475.83,1319184451.77,86257114.81,1405441566.58,1260820669.97,85547903.23,1345036584.23,762711727.78,609856195.0,119867795.94,761856.7,32225880.14,115360254.88,103535081.3,218895336.18,16368637.08,49179.98,755763.63,409185.83,199375431.79,-15989931.34,-17586018.98,9271622.86,125026,112803
2031,2012,Extremadura,Badajoz,Mujer,Extranjero,100,9227393.17,6000855.62,60275.84,16448.03,25547.36,111969.53,719803.52,800381.44,8854.73,83340.34,47014.37,7945698.12,119112.01,8064810.13,7309882.0,114222.75,7415857.04,6813915.0,5114943.0,1637202.0,5916.0,55854.0,572646.93,518459.73,1091106.66,94986.56,0.0,2978.88,4909.4,953316.7,-188235.06,-214596.21,120561.15,1169,993
2032,2012,Extremadura,Cáceres,Hombre,Nacional,100,1729690455.66,1358596028.97,54716354.32,1357694.19,12209130.07,22288365.52,73967609.75,18547360.4,45499148.42,3748844.94,16564159.81,1551603762.21,77707315.06,1629311077.27,1415416255.82,76503184.68,1490661161.86,734310529.34,595579326.0,96161199.65,696783.69,41873220.0,140192603.46,125342162.07,265534765.53,16152665.05,61552.18,584625.44,565627.27,243178563.17,-21777509.66,-21945108.16,570834.03,140598,106132
2033,2012,Extremadura,Cáceres,Hombre,Extranjero,100,19730838.51,12996612.82,114861.38,10510.97,46301.67,52457.44,983646.7,650523.36,24457.27,66415.09,69544.44,14899918.84,193045.58,15092964.42,13061820.4,185190.23,13244001.99,14405616.0,9774711.0,4442253.0,27948.0,160704.0,1009749.25,906857.49,1916606.74,110010.63,0.0,2559.74,11312.79,1737121.39,-307392.13,-321392.13,31700.0,2493,1884
2034,2012,Extremadura,Cáceres,Mujer,Nacional,100,1040292308.43,767081805.61,36504083.09,511099.79,8057099.69,20594523.36,43241399.03,15125653.94,30071315.07,3585269.43,14725407.84,898117243.23,57471881.88,955589125.11,859521311.9,57027436.74,915294210.34,514244221.94,420969557.09,69893909.85,488189.0,22892566.0,77889581.91,70050285.24,147939867.15,11317733.94,12617.3,493042.16,256665.73,134552623.62,-10662832.38,-11496799.96,4935167.58,85084,77161
2035,2012,Extremadura,Cáceres,Mujer,Extranjero,100,9247045.45,5819368.66,61553.67,0.0,15369.7,76294.14,541878.78,473084.33,43404.86,70283.76,18581.74,7063387.83,98975.09,7162362.92,6480933.92,98831.28,6562487.7,7302351.0,5345769.0,1884348.0,3417.0,68817.0,495420.34,446502.4,941922.74,72590.69,0.0,1259.42,4178.78,837124.91,-191686.96,-212185.91,98181.03,1190,1033
2036,2012,Galicia,"Coruña, A",Hombre,Nacional,100,6207956086.45,5121895743.51,236956639.66,3842067.26,34191622.99,92065541.44,207388264.47,63975028.87,19929494.12,10893382.28,91597447.79,5613432013.99,347921484.22,5961353498.21,5256681315.81,344519945.4,5597714532.3,2043053636.3,1641893935.97,228758222.79,5613104.54,166788373.0,608805611.39,535105814.96,1143911426.35,51886650.76,79864.26,2060239.27,4567132.55,1079867823.91,-66662741.03,-67052106.33,1490175.3,379136,295652
2037,2012,Galicia,"Coruña, A",Hombre,Extranjero,100,63116669.19,48442198.59,1016799.13,74146.76,81107.74,328470.72,2927487.79,2017171.39,19761.88,138955.76,1532448.55,54500204.35,1701954.03,56202158.38,50973226.86,1671191.06,52624048.79,28566796.5,22214019.0,5786689.5,44064.0,522024.0,5249397.99,4610061.98,9859459.97,562464.03,360.0,11043.79,83108.73,8976283.37,-971097.36,-984037.71,46440.35,5321,4261
